config_id,class,config_json,input_kind,input_shapes,input_dtypes,macs,bytes_moved,t_eff,seq_len,window_s,N_calls,t_per_call_ms,P_mean_W,P_delta_W,baseline_interp_W,P_delta_ABAB_W,E_per_call_mJ,temp_start_C,temp_end_C,freq_start_MHz,freq_end_MHz,samples_used,SKIPPED,skip_reason,error
e1661687f0bfd190,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 672, ""kernel_size"": [1, 1], ""out_channels"": 112, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 672, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 4300800}], 'kwargs': {}}","[[1, 672, 40, 40]]","[""torch.float32""]",120422400,5318656,1600,1600,2.541,356,5.6198,5.21378,4.358219,0.821152,4.392628,24.49221,56.5,56.0,2400,2000,299,False,,
2fe28b10abd22430,StochasticDepth,"{""class"": ""StochasticDepth""}","{'args': [{'k': 'tensor', 'shape': [1, 112, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 716800}], 'kwargs': {}}","[[1, 112, 40, 40]]","[""torch.float32""]",,1433600,1,1,2.54,125387,0.016,2.678149,1.822587,0.7978,1.880348,0.029071,56.5,55.4,1700,1900,54,False,,
c38b0514dabdb638,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 672, ""has_bias"": false, ""in_channels"": 672, ""kernel_size"": [5, 5], ""out_channels"": 672, ""padding"": [2, 2], ""stride"": [2, 2]}","{'args': [{'k': 'tensor', 'shape': [1, 672, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 4300800}], 'kwargs': {}}","[[1, 672, 40, 40]]","[""torch.float32""]",6720000,5443200,1600,1600,2.544,506,3.9576,4.581066,3.725504,0.844788,3.736277,14.744026,57.1,56.5,2100,1900,299,False,,
c05e579ccc48243f,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","{'args': [{'k': 'tensor', 'shape': [1, 672, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1075200}], 'kwargs': {}}","[[1, 672, 20, 20]]","[""torch.float32""]",537600,2155776,400,400,2.545,8947,0.2236,5.252548,4.396986,0.830608,4.42194,0.982955,56.5,58.7,1800,2200,327,False,,
2af58d57b13c7b57,SiLU,"{""class"": ""SiLU""}","{'args': [{'k': 'tensor', 'shape': [1, 672, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1075200}], 'kwargs': {}}","[[1, 672, 20, 20]]","[""torch.float32""]",268800,2150400,400,400,2.546,4846,0.4128,5.574295,4.718733,0.847937,4.726359,1.947667,57.6,58.2,1800,2300,332,False,,
89e727ff89c2087a,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","{'args': [{'k': 'tensor', 'shape': [1, 672, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1075200}], 'kwargs': {}}","[[1, 672, 20, 20]]","[""torch.float32""]",,1077888,1,1,2.545,15632,0.1279,4.852965,3.997403,0.838279,4.014686,0.511443,58.2,59.3,1500,2400,331,False,,
c8833c0b5f665379,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 672, ""kernel_size"": [1, 1], ""out_channels"": 192, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 672, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1075200}], 'kwargs': {}}","[[1, 672, 20, 20]]","[""torch.float32""]",51609600,1898496,400,400,2.545,924,2.1647,4.8982,4.042638,0.852935,4.045265,8.751151,60.4,58.2,2000,2300,323,False,,
7ea10964c717898b,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","{'args': [{'k': 'tensor', 'shape': [1, 192, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 307200}], 'kwargs': {}}","[[1, 192, 20, 20]]","[""torch.float32""]",153600,615936,400,400,2.542,16251,0.1231,4.611977,3.756415,0.849647,3.762329,0.462354,58.2,58.2,1600,2100,357,False,,
97a5ef98099ab746,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 1152, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 192, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 307200}], 'kwargs': {}}","[[1, 192, 20, 20]]","[""torch.float32""]",88473600,3035136,400,400,2.547,498,4.0267,5.013999,4.158437,0.853584,4.160415,16.744823,59.3,57.6,2200,2000,282,False,,
640ef974f7a5a24c,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","{'args': [{'k': 'tensor', 'shape': [1, 1152, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1843200}], 'kwargs': {}}","[[1, 1152, 20, 20]]","[""torch.float32""]",921600,3695616,400,400,2.543,5031,0.3975,5.23552,4.379959,0.840634,4.394887,1.741221,59.3,59.8,2200,2100,306,False,,
