t_ms,temp_C,arm_MHz,throttle_bits,rail_3V7_WL_SW_A current(0),rail_3V3_SYS_A current(1),rail_1V8_SYS_A current(2),rail_DDR_VDD2_A current(3),rail_DDR_VDDQ_A current(4),rail_1V1_SYS_A current(5),rail_0V8_SW_A current(6),rail_VDD_CORE_A current(7),rail_3V3_DAC_A current(17),rail_3V3_ADC_A current(18),rail_0V8_AON_A current(16),rail_HDMI_A current(22),rail_3V7_WL_SW_V volt(8),rail_3V3_SYS_V volt(9),rail_1V8_SYS_V volt(10),rail_DDR_VDD2_V volt(11),rail_DDR_VDDQ_V volt(12),rail_1V1_SYS_V volt(13),rail_0V8_SW_V volt(14),rail_VDD_CORE_V volt(15),rail_3V3_DAC_V volt(20),rail_3V3_ADC_V volt(21),rail_0V8_AON_V volt(19),rail_HDMI_V volt(23),rail_EXT5V_V volt(24),rail_BATT_V volt(25)
303652.8677040478,62.0,2300,327680,0.00585558,0.05562801,0.1932341,0.1415099,0.0,0.1883545,0.4616149,4.8222,0.0,6.105e-05,0.0032967,0.0136752,3.647811,3.321169,1.803173,1.113552,0.6036624,1.105127,0.8032959,0.9184118,3.318678,3.312268,0.8011714,4.80524,4.90842,0.0
308724.8390080058,62.0,2400,327680,0.097593,0.06245952,0.1756674,0.02635011,0.0,0.1912823,0.375733,6.59034,0.0001221,6.105e-05,0.00299145,0.0126984,3.592133,3.322097,1.80415,1.113918,0.6025635,1.107691,0.7996329,0.9283507,3.317762,3.312268,0.8011714,4.80122,4.80256,0.0
313776.57971100416,60.4,1600,327680,0.09466522,0.05074836,0.1698118,0.00585558,0.0,0.1893304,0.3454792,1.02695,0.0,0.0,0.0034188,0.0129426,3.689569,3.318385,1.804638,1.110255,0.6124536,1.11172,0.8058601,0.7225879,3.318678,3.311352,0.8002922,5.01562,5.01428,0.0
318831.5566800302,58.2,2400,327680,0.00292779,0.06148359,0.1756674,0.02342232,0.0009804,0.1893304,0.363046,3.00048,0.0,0.0,0.00335775,0.0136752,3.673794,3.318385,1.803661,1.109156,0.608058,1.110622,0.8018308,0.9283507,3.317762,3.312268,0.8011714,4.94326,4.92986,0.0
323888.2369490457,55.4,1600,327680,0.0,0.06050766,0.166884,0.00585558,0.0,0.1893304,0.3435274,0.96444,0.0,0.0,0.0035409,0.0131868,3.710912,3.319313,1.80415,1.116482,0.6106221,1.107691,0.8043948,0.721782,3.317762,3.313183,0.8014645,5.03304,5.0317,0.0
328946.24105701223,56.0,2300,327680,0.0,0.05367615,0.1776193,0.02049453,0.0,0.2000657,0.3474311,2.84867,0.0,0.0,0.00311355,0.0136752,3.681217,3.320241,1.80415,1.112087,0.6014646,1.109523,0.8018308,0.928888,3.317762,3.312268,0.8011714,4.96872,4.96336,0.0
334005.32921100967,57.1,2400,327680,0.1014967,0.05465208,0.1756674,0.0487965,0.0,0.1883545,0.3435274,2.93797,0.0001221,6.105e-05,0.0039072,0.0133089,3.662658,3.319313,1.804638,1.114285,0.6021972,1.104761,0.8025633,0.9286194,3.320509,3.313183,0.8011714,4.93254,4.95264,0.0
339166.9390290044,56.0,1500,327680,0.00195186,0.05757987,0.1688359,0.01073523,0.0,0.2010416,0.3425514,1.12518,0.0,0.0,0.0039072,0.0136752,3.7072,3.317457,1.804638,1.112087,0.6106221,1.11172,0.8054938,0.8190223,3.316846,3.311352,0.8011714,5.0183,5.01696,0.0
344220.35125800176,62.6,2400,327680,0.1034486,0.05465208,0.1834748,0.03513348,0.0,0.1873786,0.3952517,6.20635,0.0,0.0,0.0039072,0.0128205,3.613476,3.317457,1.803173,1.113552,0.6076917,1.104394,0.8007318,0.9326486,3.317762,3.313183,0.8002922,4.85348,4.84544,0.0
349275.63272905536,61.5,2400,327680,0.1054004,0.05270022,0.1873786,0.1502932,0.0039216,0.2020175,0.4586871,5.95631,0.0,0.0002442,0.0032967,0.0136752,3.599557,3.319313,1.805126,1.107325,0.6018309,1.107691,0.7996329,0.931037,3.317762,3.315015,0.8011714,4.8106,4.82266,0.0
354325.6017140229,60.4,1600,327680,0.1034486,0.05172429,0.16786,0.00585558,0.0,0.1883545,0.3435274,1.00909,0.0,0.0,0.00299145,0.013431,3.695137,3.319313,1.802684,1.113552,0.6128199,1.107691,0.8043948,0.721782,3.318678,3.310436,0.8008783,5.0183,5.01696,0.0
359740.3540670057,58.2,2400,327680,0.0,0.05562801,0.1707878,0.00878337,0.0,0.1903064,0.3445033,1.53596,0.0,0.0,0.0030525,0.0131868,3.699776,3.317457,1.80415,1.11282,0.6120873,1.102929,0.8025633,0.903369,3.317762,3.311352,0.8005854,5.0049,5.00624,0.0
