path,config_id,class,config_json,input_shapes,input_dtypes,out_shapes,callsite,mode,leaf,params,macs,bytes_moved,arith_intensity,t_eff,seq_len,count,lat_mean_ms,lat_median_ms,lat_std_ms
features.3.1.block.0.0,8fd191637fec769b,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 40, ""kernel_size"": [1, 1], ""out_channels"": 240, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 40, 80, 80]]","[""torch.float32""]","[[1, 240, 80, 80]]",features.3.1.block.0.0,forward,True,9600,61440000,7206400,8.5258,6400,6400,25,9.1593,9.0993,0.643
features.3.1.block.0.1,54bfe65ddd537401,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 240, 80, 80]]","[""torch.float32""]","[[1, 240, 80, 80]]",features.3.1.block.0.1,forward,True,480,3072000,12289920,0.25,6400,6400,25,1.9265,1.8685,0.1975
features.3.1.block.0.2,81e250b1c79fcfd1,SiLU,"{""class"": ""SiLU""}","[[1, 240, 80, 80]]","[""torch.float32""]","[[1, 240, 80, 80]]",features.3.1.block.0.2,forward,True,0,1536000,12288000,0.125,6400,6400,25,2.2059,1.9976,0.4191
features.3.1.block.1,9a3b86e760ef1759,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 240, 80, 80]]","[""torch.float32""]","[[1, 240, 80, 80]]",features.3.1.block.1,forward,False,6480,,12313920,,1,1,25,17.5361,17.5311,0.9507
features.3.1.block.1.0,31ca27f4bde47f2b,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 240, ""has_bias"": false, ""in_channels"": 240, ""kernel_size"": [5, 5], ""out_channels"": 240, ""padding"": [2, 2], ""stride"": [1, 1]}","[[1, 240, 80, 80]]","[""torch.float32""]","[[1, 240, 80, 80]]",features.3.1.block.1.0,forward,True,6000,38400000,12312000,3.1189,6400,6400,25,13.2694,13.017,0.8747
features.3.1.block.1.1,54bfe65ddd537401,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 240, 80, 80]]","[""torch.float32""]","[[1, 240, 80, 80]]",features.3.1.block.1.1,forward,True,480,3072000,12289920,0.25,6400,6400,25,1.8215,1.7758,0.2038
features.3.1.block.1.2,81e250b1c79fcfd1,SiLU,"{""class"": ""SiLU""}","[[1, 240, 80, 80]]","[""torch.float32""]","[[1, 240, 80, 80]]",features.3.1.block.1.2,forward,True,0,1536000,12288000,0.125,6400,6400,25,2.1927,2.1332,0.3127
features.3.1.block.2,2d03c996330549b0,SqueezeExcitation,"{""class"": ""SqueezeExcitation""}","[[1, 240, 80, 80]]","[""torch.float32""]","[[1, 240, 80, 80]]",features.3.1.block.2,forward,False,5050,,12308200,,1,1,25,3.4536,3.4729,0.3831
features.3.1.block.2.avgpool,fb76c512eb22f785,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","[[1, 240, 80, 80]]","[""torch.float32""]","[[1, 240, 1, 1]]",features.3.1.block.2.avgpool,forward,True,0,,6144960,,1,1,25,1.1745,1.0386,0.2955
features.3.1.block.2.fc1,7bccef710ff35a52,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 240, ""kernel_size"": [1, 1], ""out_channels"": 10, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 240, 1, 1]]","[""torch.float32""]","[[1, 10, 1, 1]]",features.3.1.block.2.fc1,forward,True,2410,2400,10640,0.2256,1,1,25,0.1127,0.0959,0.0533
features.3.1.block.2.fc2,12666e4efcca0b47,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 10, ""kernel_size"": [1, 1], ""out_channels"": 240, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 10, 1, 1]]","[""torch.float32""]","[[1, 240, 1, 1]]",features.3.1.block.2.fc2,forward,True,2640,2400,11560,0.2076,1,1,25,0.0483,0.0474,0.0095
features.3.1.block.2.activation,6261213efe6fd0e3,SiLU,"{""class"": ""SiLU""}","[[1, 10, 1, 1]]","[""torch.float32""]","[[1, 10, 1, 1]]",features.3.1.block.2.activation,forward,True,0,10,80,0.125,1,1,25,0.0238,0.0233,0.0036
features.3.1.block.2.scale_activation,07534a5ec8f823e8,Sigmoid,"{""class"": ""Sigmoid""}","[[1, 240, 1, 1]]","[""torch.float32""]","[[1, 240, 1, 1]]",features.3.1.block.2.scale_activation,forward,True,0,,1920,,1,1,25,0.0226,0.0196,0.0073
features.3.1.block.3,9a3b86e760ef1759,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 240, 80, 80]]","[""torch.float32""]","[[1, 40, 80, 80]]",features.3.1.block.3,forward,False,9680,,7206720,,1,1,25,5.7316,5.6128,0.6524
features.3.1.block.3.0,414a39baa8e666a6,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 240, ""kernel_size"": [1, 1], ""out_channels"": 40, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 240, 80, 80]]","[""torch.float32""]","[[1, 40, 80, 80]]",features.3.1.block.3.0,forward,True,9600,61440000,7206400,8.5258,6400,6400,25,5.3961,5.2759,0.6534
features.3.1.block.3.1,66033bead607a936,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 40, 80, 80]]","[""torch.float32""]","[[1, 40, 80, 80]]",features.3.1.block.3.1,forward,True,80,512000,2048320,0.25,6400,6400,25,0.1985,0.1978,0.0068
features.3.1.stochastic_depth,6f20ffeef17b2e4f,StochasticDepth,"{""class"": ""StochasticDepth""}","[[1, 40, 80, 80]]","[""torch.float32""]","[[1, 40, 80, 80]]",features.3.1.stochastic_depth,forward,True,0,,2048000,,1,1,25,0.0153,0.0153,0.0007
features.4,50a3a1d881596b6e,Sequential,"{""class"": ""Sequential""}","[[1, 40, 80, 80]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4,forward,False,242930,,2507720,,1,1,25,70.0491,68.4865,3.2149
features.4.0,a6f0c35582da9a51,MBConv,"{""class"": ""MBConv""}","[[1, 40, 80, 80]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.0,forward,False,37130,,1684520,,1,1,25,25.2808,25.1802,0.7723
features.4.0.block,50a3a1d881596b6e,Sequential,"{""class"": ""Sequential""}","[[1, 40, 80, 80]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.0.block,forward,False,37130,,1684520,,1,1,25,25.2502,25.149,0.7725
features.4.0.block.0,87e5aeb1f6a55851,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 40, 80, 80]]","[""torch.float32""]","[[1, 240, 80, 80]]",features.4.0.block.0,forward,False,10080,,7208320,,1,1,25,13.8967,14.0033,0.8835
features.4.0.block.0.0,8fd191637fec769b,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 40, ""kernel_size"": [1, 1], ""out_channels"": 240, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 40, 80, 80]]","[""torch.float32""]","[[1, 240, 80, 80]]",features.4.0.block.0.0,forward,True,9600,61440000,7206400,8.5258,6400,6400,25,9.2207,9.0807,0.5912
features.4.0.block.0.1,54bfe65ddd537401,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 240, 80, 80]]","[""torch.float32""]","[[1, 240, 80, 80]]",features.4.0.block.0.1,forward,True,480,3072000,12289920,0.25,6400,6400,25,2.0164,1.9951,0.162
features.4.0.block.0.2,81e250b1c79fcfd1,SiLU,"{""class"": ""SiLU""}","[[1, 240, 80, 80]]","[""torch.float32""]","[[1, 240, 80, 80]]",features.4.0.block.0.2,forward,True,0,1536000,12288000,0.125,6400,6400,25,2.4285,2.2958,0.6522
features.4.0.block.1,9a3b86e760ef1759,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 240, 80, 80]]","[""torch.float32""]","[[1, 240, 40, 40]]",features.4.0.block.1,forward,False,2640,,7690560,,1,1,25,7.2244,7.1422,0.4685
features.4.0.block.1.0,b61aa7e1e107eaed,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 240, ""has_bias"": false, ""in_channels"": 240, ""kernel_size"": [3, 3], ""out_channels"": 240, ""padding"": [1, 1], ""stride"": [2, 2]}","[[1, 240, 80, 80]]","[""torch.float32""]","[[1, 240, 40, 40]]",features.4.0.block.1.0,forward,True,2160,3456000,7688640,0.4495,6400,6400,25,5.7786,5.7484,0.5309
features.4.0.block.1.1,a1cea5c65219ab85,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 240, 40, 40]]","[""torch.float32""]","[[1, 240, 40, 40]]",features.4.0.block.1.1,forward,True,480,768000,3073920,0.2498,1600,1600,25,0.4693,0.4409,0.0616
features.4.0.block.1.2,05900747b1039039,SiLU,"{""class"": ""SiLU""}","[[1, 240, 40, 40]]","[""torch.float32""]","[[1, 240, 40, 40]]",features.4.0.block.1.2,forward,True,0,384000,3072000,0.125,1600,1600,25,0.7348,0.4946,0.3358
features.4.0.block.2,8a4ad85e043d78ef,SqueezeExcitation,"{""class"": ""SqueezeExcitation""}","[[1, 240, 40, 40]]","[""torch.float32""]","[[1, 240, 40, 40]]",features.4.0.block.2,forward,False,5050,,3092200,,1,1,25,1.2906,1.2785,0.3282
features.4.0.block.2.avgpool,3e0d655132d083f4,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","[[1, 240, 40, 40]]","[""torch.float32""]","[[1, 240, 1, 1]]",features.4.0.block.2.avgpool,forward,True,0,,1536960,,1,1,25,0.3483,0.2447,0.1924
features.4.0.block.2.fc1,7bccef710ff35a52,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 240, ""kernel_size"": [1, 1], ""out_channels"": 10, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 240, 1, 1]]","[""torch.float32""]","[[1, 10, 1, 1]]",features.4.0.block.2.fc1,forward,True,2410,2400,10640,0.2256,1,1,25,0.1057,0.0858,0.0682
features.4.0.block.2.fc2,12666e4efcca0b47,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 10, ""kernel_size"": [1, 1], ""out_channels"": 240, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 10, 1, 1]]","[""torch.float32""]","[[1, 240, 1, 1]]",features.4.0.block.2.fc2,forward,True,2640,2400,11560,0.2076,1,1,25,0.0565,0.0428,0.0258
features.4.0.block.2.activation,6261213efe6fd0e3,SiLU,"{""class"": ""SiLU""}","[[1, 10, 1, 1]]","[""torch.float32""]","[[1, 10, 1, 1]]",features.4.0.block.2.activation,forward,True,0,10,80,0.125,1,1,25,0.0208,0.0194,0.005
features.4.0.block.2.scale_activation,07534a5ec8f823e8,Sigmoid,"{""class"": ""Sigmoid""}","[[1, 240, 1, 1]]","[""torch.float32""]","[[1, 240, 1, 1]]",features.4.0.block.2.scale_activation,forward,True,0,,1920,,1,1,25,0.0255,0.0201,0.0126
features.4.0.block.3,c8c684894f69990b,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 240, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.0.block.3,forward,False,19360,,2125440,,1,1,25,2.5564,2.3911,0.3427
features.4.0.block.3.0,78217986976f72c5,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 240, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 240, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.0.block.3.0,forward,True,19200,30720000,2124800,14.4578,1600,1600,25,2.1899,2.0421,0.2753
features.4.0.block.3.1,cfe165ab41a633d4,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.0.block.3.1,forward,True,160,256000,1024640,0.2498,1600,1600,25,0.2217,0.1325,0.2239
features.4.1,7a838db045d41c9e,MBConv,"{""class"": ""MBConv""}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.1,forward,False,102900,,1435600,,1,1,25,22.5725,21.3142,2.6999
features.4.1.block,ff32b38228563b41,Sequential,"{""class"": ""Sequential""}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.1.block,forward,False,102900,,1435600,,1,1,25,22.2782,21.0163,2.6153
features.4.1.block.0,ef026fad7278df12,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.1.block.0,forward,False,39360,,3741440,,1,1,25,6.6644,6.4133,1.0598
features.4.1.block.0.0,078a259346f9fe83,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 480, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.1.block.0.0,forward,True,38400,61440000,3737600,16.4384,1600,1600,25,4.366,3.9566,1.0936
features.4.1.block.0.1,ce6d0341a8689dc8,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.1.block.0.1,forward,True,960,1536000,6147840,0.2498,1600,1600,25,1.0504,0.9768,0.2267
features.4.1.block.0.2,6a3f8a09f6ae2e23,SiLU,"{""class"": ""SiLU""}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.1.block.0.2,forward,True,0,768000,6144000,0.125,1600,1600,25,1.0185,0.9448,0.2951
features.4.1.block.1,3704f56d84b80e42,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.1.block.1,forward,False,5280,,6165120,,1,1,25,8.7603,8.2303,1.0656
features.4.1.block.1.0,0d199ba9fd055029,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 480, ""has_bias"": false, ""in_channels"": 480, ""kernel_size"": [3, 3], ""out_channels"": 480, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.1.block.1.0,forward,True,4320,6912000,6161280,1.1218,1600,1600,25,6.1374,6.0847,0.7501
features.4.1.block.1.1,ce6d0341a8689dc8,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.1.block.1.1,forward,True,960,1536000,6147840,0.2498,1600,1600,25,1.1379,1.0416,0.2422
features.4.1.block.1.2,6a3f8a09f6ae2e23,SiLU,"{""class"": ""SiLU""}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.1.block.1.2,forward,True,0,768000,6144000,0.125,1600,1600,25,1.2313,0.9643,0.4899
features.4.1.block.2,763213d01d589eaa,SqueezeExcitation,"{""class"": ""SqueezeExcitation""}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.1.block.2,forward,False,19700,,6222800,,1,1,25,2.1084,2.0768,0.3537
features.4.1.block.2.avgpool,a60aa864ae17e798,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 480, 1, 1]]",features.4.1.block.2.avgpool,forward,True,0,,3073920,,1,1,25,0.5838,0.5147,0.1363
features.4.1.block.2.fc1,5226360caf0139cc,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 480, ""kernel_size"": [1, 1], ""out_channels"": 20, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 480, 1, 1]]","[""torch.float32""]","[[1, 20, 1, 1]]",features.4.1.block.2.fc1,forward,True,9620,9600,40480,0.2372,1,1,25,0.1697,0.0963,0.1552
features.4.1.block.2.fc2,ad5c50cb6aaf5a35,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 20, ""kernel_size"": [1, 1], ""out_channels"": 480, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 20, 1, 1]]","[""torch.float32""]","[[1, 480, 1, 1]]",features.4.1.block.2.fc2,forward,True,10080,9600,42320,0.2268,1,1,25,0.059,0.0508,0.0215
features.4.1.block.2.activation,702ae99535d0a2c1,SiLU,"{""class"": ""SiLU""}","[[1, 20, 1, 1]]","[""torch.float32""]","[[1, 20, 1, 1]]",features.4.1.block.2.activation,forward,True,0,20,160,0.125,1,1,25,0.0239,0.0225,0.0038
features.4.1.block.2.scale_activation,897a2b3b0f1d037a,Sigmoid,"{""class"": ""Sigmoid""}","[[1, 480, 1, 1]]","[""torch.float32""]","[[1, 480, 1, 1]]",features.4.1.block.2.scale_activation,forward,True,0,,3840,,1,1,25,0.0231,0.0212,0.0058
features.4.1.block.3,3704f56d84b80e42,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.1.block.3,forward,False,38560,,3738240,,1,1,25,4.4759,4.2815,0.896
features.4.1.block.3.0,7f0614fee350ecb7,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 480, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.1.block.3.0,forward,True,38400,61440000,3737600,16.4384,1600,1600,25,4.1526,3.9919,0.8379
features.4.1.block.3.1,cfe165ab41a633d4,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.1.block.3.1,forward,True,160,256000,1024640,0.2498,1600,1600,25,0.1852,0.1628,0.0752
features.4.1.stochastic_depth,d5b933d3bbb0b7c8,StochasticDepth,"{""class"": ""StochasticDepth""}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.1.stochastic_depth,forward,True,0,,1024000,,1,1,25,0.0149,0.0146,0.0008
features.4.2,7a838db045d41c9e,MBConv,"{""class"": ""MBConv""}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.2,forward,False,102900,,1435600,,1,1,25,22.0303,21.5071,1.4288
features.4.2.block,ff32b38228563b41,Sequential,"{""class"": ""Sequential""}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.2.block,forward,False,102900,,1435600,,1,1,25,21.7279,21.1896,1.3815
features.4.2.block.0,ef026fad7278df12,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.2.block.0,forward,False,39360,,3741440,,1,1,25,6.8981,6.6043,0.8569
features.4.2.block.0.0,078a259346f9fe83,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 480, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.2.block.0.0,forward,True,38400,61440000,3737600,16.4384,1600,1600,25,4.4704,4.2743,0.8316
features.4.2.block.0.1,ce6d0341a8689dc8,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.2.block.0.1,forward,True,960,1536000,6147840,0.2498,1600,1600,25,1.2079,1.0236,0.3114
features.4.2.block.0.2,6a3f8a09f6ae2e23,SiLU,"{""class"": ""SiLU""}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.2.block.0.2,forward,True,0,768000,6144000,0.125,1600,1600,25,0.9803,0.941,0.2359
features.4.2.block.1,3704f56d84b80e42,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.2.block.1,forward,False,5280,,6165120,,1,1,25,7.9804,7.8537,0.2887
features.4.2.block.1.0,0d199ba9fd055029,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 480, ""has_bias"": false, ""in_channels"": 480, ""kernel_size"": [3, 3], ""out_channels"": 480, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.2.block.1.0,forward,True,4320,6912000,6161280,1.1218,1600,1600,25,5.5532,5.6803,0.3002
features.4.2.block.1.1,ce6d0341a8689dc8,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.2.block.1.1,forward,True,960,1536000,6147840,0.2498,1600,1600,25,1.0663,0.9147,0.2763
features.4.2.block.1.2,6a3f8a09f6ae2e23,SiLU,"{""class"": ""SiLU""}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.2.block.1.2,forward,True,0,768000,6144000,0.125,1600,1600,25,1.1216,0.9775,0.3132
features.4.2.block.2,763213d01d589eaa,SqueezeExcitation,"{""class"": ""SqueezeExcitation""}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.4.2.block.2,forward,False,19700,,6222800,,1,1,25,1.9384,1.812,0.2688
features.4.2.block.2.avgpool,a60aa864ae17e798,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 480, 1, 1]]",features.4.2.block.2.avgpool,forward,True,0,,3073920,,1,1,25,0.5763,0.5106,0.1778
features.4.2.block.2.fc1,5226360caf0139cc,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 480, ""kernel_size"": [1, 1], ""out_channels"": 20, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 480, 1, 1]]","[""torch.float32""]","[[1, 20, 1, 1]]",features.4.2.block.2.fc1,forward,True,9620,9600,40480,0.2372,1,1,25,0.0955,0.092,0.0102
features.4.2.block.2.fc2,ad5c50cb6aaf5a35,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 20, ""kernel_size"": [1, 1], ""out_channels"": 480, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 20, 1, 1]]","[""torch.float32""]","[[1, 480, 1, 1]]",features.4.2.block.2.fc2,forward,True,10080,9600,42320,0.2268,1,1,25,0.0578,0.0516,0.0258
features.4.2.block.2.activation,702ae99535d0a2c1,SiLU,"{""class"": ""SiLU""}","[[1, 20, 1, 1]]","[""torch.float32""]","[[1, 20, 1, 1]]",features.4.2.block.2.activation,forward,True,0,20,160,0.125,1,1,25,0.0251,0.0221,0.011
features.4.2.block.2.scale_activation,897a2b3b0f1d037a,Sigmoid,"{""class"": ""Sigmoid""}","[[1, 480, 1, 1]]","[""torch.float32""]","[[1, 480, 1, 1]]",features.4.2.block.2.scale_activation,forward,True,0,,3840,,1,1,25,0.0241,0.0215,0.0079
features.4.2.block.3,3704f56d84b80e42,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.2.block.3,forward,False,38560,,3738240,,1,1,25,4.5808,3.8885,1.1928
features.4.2.block.3.0,7f0614fee350ecb7,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 480, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 480, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.2.block.3.0,forward,True,38400,61440000,3737600,16.4384,1600,1600,25,4.2511,3.5662,1.1546
features.4.2.block.3.1,cfe165ab41a633d4,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.2.block.3.1,forward,True,160,256000,1024640,0.2498,1600,1600,25,0.1907,0.1483,0.0835
features.4.2.stochastic_depth,d5b933d3bbb0b7c8,StochasticDepth,"{""class"": ""StochasticDepth""}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",features.4.2.stochastic_depth,forward,True,0,,1024000,,1,1,25,0.0152,0.0152,0.0007
features.5,ff32b38228563b41,Sequential,"{""class"": ""Sequential""}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 112, 40, 40]]",features.5,forward,False,543148,,3401392,,1,1,25,86.0655,86.8609,2.5155
features.5.0,7a838db045d41c9e,MBConv,"{""class"": ""MBConv""}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 112, 40, 40]]",features.5.0,forward,False,126004,,1732816,,1,1,25,22.6594,21.9222,1.8091
features.5.0.block,ff32b38228563b41,Sequential,"{""class"": ""Sequential""}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 112, 40, 40]]",features.5.0.block,forward,False,126004,,1732816,,1,1,25,22.6296,21.8913,1.8091
features.5.0.block.0,ef026fad7278df12,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.5.0.block.0,forward,False,39360,,3741440,,1,1,25,7.1426,6.5475,1.3221
features.5.0.block.0.0,078a259346f9fe83,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 480, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 480, 40, 40]]",features.5.0.block.0.0,forward,True,38400,61440000,3737600,16.4384,1600,1600,25,4.4894,4.2263,1.1002
