t_ms,temp_C,arm_MHz,throttle_bits,rail_3V7_WL_SW_A current(0),rail_3V3_SYS_A current(1),rail_1V8_SYS_A current(2),rail_DDR_VDD2_A current(3),rail_DDR_VDDQ_A current(4),rail_1V1_SYS_A current(5),rail_0V8_SW_A current(6),rail_VDD_CORE_A current(7),rail_3V3_DAC_A current(17),rail_3V3_ADC_A current(18),rail_0V8_AON_A current(16),rail_HDMI_A current(22),rail_3V7_WL_SW_V volt(8),rail_3V3_SYS_V volt(9),rail_1V8_SYS_V volt(10),rail_DDR_VDD2_V volt(11),rail_DDR_VDDQ_V volt(12),rail_1V1_SYS_V volt(13),rail_0V8_SW_V volt(14),rail_VDD_CORE_V volt(15),rail_3V3_DAC_V volt(20),rail_3V3_ADC_V volt(21),rail_0V8_AON_V volt(19),rail_HDMI_V volt(23),rail_EXT5V_V volt(24),rail_BATT_V volt(25)
278058.16494702594,69.7,2400,327680,0.0,0.05757987,0.1864026,0.1219913,0.0039216,0.1903064,0.3679256,5.99203,0.0,0.00018315,0.00311355,0.0128205,3.614404,3.316529,1.803661,1.10879,0.6036624,1.104394,0.8014644,0.9237842,3.320509,3.311352,0.8005854,4.8441,4.85884,0.0
283132.16282700887,70.8,2400,327680,0.0,0.05660394,0.1805471,0.05367615,0.0,0.1873786,0.3610941,7.751239,0.0001221,6.105e-05,0.00335775,0.0130647,3.571718,3.317457,1.805126,1.109523,0.604395,1.104761,0.8029296,0.9283507,3.317762,3.310436,0.8002922,4.7704,4.86956,0.0
288186.71294199885,69.2,2400,327680,0.0195186,0.05367615,0.1805471,0.03708534,0.0,0.1932341,0.3932998,5.70627,0.0,0.0,0.00335775,0.0136752,3.614404,3.318385,1.805126,1.111354,0.6076917,1.102929,0.8040285,0.9286194,3.318678,3.314099,0.8008783,4.86018,4.8508,0.0
293253.6660390033,70.3,2400,327680,0.00292779,0.05367615,0.1785952,0.1307746,0.0,0.2098249,0.4674705,6.00989,0.0001221,0.0,0.0039072,0.0131868,3.615332,3.319313,1.805126,1.110988,0.5999994,1.107325,0.8040285,0.9283507,3.317762,3.315015,0.8002922,4.8441,4.85482,0.0
298307.1721580054,69.7,2400,327680,0.01659081,0.06733918,0.1776193,0.05465208,0.0,0.1893304,0.3679256,5.72413,0.0001221,6.105e-05,0.0039072,0.0126984,3.60698,3.318385,1.805126,1.113552,0.6051276,1.101464,0.8087904,0.928888,3.318678,3.310436,0.8002922,4.87492,4.8441,0.0
303366.84140301077,68.1,2400,327680,0.00390372,0.06245952,0.1766433,0.07709848,0.0,0.1873786,0.4157462,5.97417,0.0,0.0002442,0.00335775,0.0129426,3.614404,3.318385,1.805126,1.113918,0.6029298,1.109156,0.8007318,0.928888,3.316846,3.311352,0.8002922,4.85482,4.8441,0.0
308415.1634120208,71.4,2400,327680,0.00390372,0.05660394,0.1873786,0.05562801,0.0,0.1893304,0.4528315,4.40249,6.105e-05,0.0,0.00360195,0.0128205,3.593061,3.315601,1.803661,1.108058,0.6010983,1.102929,0.7967025,0.9286194,3.317762,3.310436,0.8005854,4.80256,4.8039,0.0
313467.4610280199,69.2,2400,327680,0.00390372,0.05367615,0.195186,0.2351991,0.0029412,0.1893304,0.4245296,3.00941,0.0001221,0.0,0.00335775,0.0130647,3.603268,3.318385,1.804638,1.107325,0.6032961,1.110622,0.8029296,0.9304997,3.318678,3.310436,0.8002922,4.87626,4.86018,0.0
318523.18332900177,71.4,2400,327680,0.00292779,0.05270022,0.181523,0.01561488,0.0,0.1903064,0.3728053,7.06363,0.0001221,6.105e-05,0.003663,0.0128205,3.60698,3.320241,1.80415,1.11172,0.6054939,1.107691,0.8036622,0.928888,3.317762,3.311352,0.8002922,4.77978,4.80122,0.0
323582.72783100256,70.3,2400,327680,0.00195186,0.05465208,0.1737155,0.01073523,0.0,0.1883545,0.3474311,4.43821,6.105e-05,0.0,0.0034188,0.0136752,3.632963,3.317457,1.80415,1.114651,0.6036624,1.110622,0.8040285,0.9280821,3.315931,3.30952,0.8002922,4.86152,4.8441,0.0
