t_ms,temp_C,arm_MHz,throttle_bits,rail_3V7_WL_SW_A current(0),rail_3V3_SYS_A current(1),rail_1V8_SYS_A current(2),rail_DDR_VDD2_A current(3),rail_DDR_VDDQ_A current(4),rail_1V1_SYS_A current(5),rail_0V8_SW_A current(6),rail_VDD_CORE_A current(7),rail_3V3_DAC_A current(17),rail_3V3_ADC_A current(18),rail_0V8_AON_A current(16),rail_HDMI_A current(22),rail_3V7_WL_SW_V volt(8),rail_3V3_SYS_V volt(9),rail_1V8_SYS_V volt(10),rail_DDR_VDD2_V volt(11),rail_DDR_VDDQ_V volt(12),rail_1V1_SYS_V volt(13),rail_0V8_SW_V volt(14),rail_VDD_CORE_V volt(15),rail_3V3_DAC_V volt(20),rail_3V3_ADC_V volt(21),rail_0V8_AON_V volt(19),rail_HDMI_V volt(23),rail_EXT5V_V volt(24),rail_BATT_V volt(25)
390404.4204520178,68.1,2400,327680,0.1054004,0.1746915,0.1873786,0.08588185,0.0,0.1903064,0.3884201,3.70595,0.0001221,6.105e-05,0.003663,0.0125763,3.585637,3.322097,1.805126,1.107325,0.6051276,1.107691,0.8025633,0.928888,3.316846,3.30952,0.8005854,4.83204,4.8039,0.0
395463.1725240033,68.6,2400,327680,0.1073523,0.1493173,0.1942101,0.1454136,0.0,0.1903064,0.4274573,6.86717,0.0001221,0.0,0.0031746,0.0131868,3.56615,3.317457,1.804638,1.111354,0.6054939,1.110622,0.8036622,0.928888,3.321425,3.316846,0.8005854,4.80122,4.7637,0.0
400519.81190999504,70.8,2400,327680,0.1044245,0.1044245,0.195186,0.2312954,0.022059,0.2020175,0.4206258,7.42083,6.105e-05,0.0,0.0039072,0.0131868,3.578214,3.317457,1.80415,1.110622,0.6065928,1.110622,0.8087904,0.928888,3.318678,3.311352,0.8005854,4.88028,4.8441,0.0
405610.0290300092,71.4,2400,327680,0.09954486,0.05270022,0.1727396,0.1034486,0.0,0.2010416,0.348407,5.73306,6.105e-05,0.0,0.0030525,0.0128205,3.593989,3.319313,1.80415,1.106959,0.6065928,1.106592,0.8025633,0.928888,3.317762,3.311352,0.8005854,4.8508,4.8441,0.0
410700.97725398955,70.8,2400,327680,0.1014967,0.04977243,0.1756674,0.2195843,0.0,0.1883545,0.3689016,4.99187,0.0,0.0,0.0034188,0.0129426,3.554087,3.323953,1.801708,1.108058,0.6018309,1.107691,0.8010981,0.9291566,3.316846,3.312268,0.8005854,4.80122,4.824,0.0
415786.9697060087,70.3,2400,327680,0.1063764,0.05562801,0.1746915,0.0097593,0.0,0.1912823,0.3864683,5.61697,0.0,0.0,0.0034188,0.0126984,3.595845,3.317457,1.80415,1.107325,0.6032961,1.110622,0.8032959,0.9291566,3.317762,3.310436,0.8005854,4.85214,4.83338,0.0
420891.3267600001,71.4,2400,327680,0.1083282,0.05465208,0.1903064,0.2430066,0.017157,0.2010416,0.3581663,4.72397,6.105e-05,0.0,0.00311355,0.0126984,3.580998,3.317457,1.80415,1.110622,0.6003657,1.107691,0.8029296,0.9299625,3.317762,3.312268,0.8002922,4.75432,4.75298,0.0
425995.75277700205,71.4,2400,327680,0.1005208,0.05757987,0.1873786,0.03513348,0.0093138,0.1912823,0.3854924,6.86717,6.105e-05,0.0,0.00347985,0.0126984,3.607908,3.319313,1.802684,1.11282,0.6032961,1.107691,0.802197,0.9280821,3.317762,3.311352,0.8005854,4.81194,4.8508,0.0
431112.9913330078,73.0,1000,327680,0.09954486,0.05465208,0.195186,0.250814,0.0161766,0.1883545,0.4772298,5.29549,0.0001221,6.105e-05,0.00323565,0.0130647,3.593061,3.318385,1.805126,1.10879,0.6018309,1.107691,0.7996329,0.9270077,3.316846,3.30952,0.8005854,4.83204,4.8441,0.0
436208.82562501356,72.5,2400,327680,0.1014967,0.05660394,0.1795711,0.02244639,0.0,0.1883545,0.3513348,5.45623,0.0,0.0,0.00311355,0.0126984,3.544807,3.321169,1.803173,1.108424,0.6062265,1.110622,0.8025633,0.9294252,3.318678,3.311352,0.8011714,4.8441,4.8106,0.0
441301.00217001745,72.5,2400,327680,0.1024727,0.05172429,0.1756674,0.05270022,0.0,0.1883545,0.3679256,5.509809,0.0,0.0,0.00347985,0.0129426,3.571718,3.319313,1.802684,1.113918,0.6029298,1.102929,0.7996329,0.9299625,3.317762,3.312268,0.8002922,4.84544,4.85348,0.0
446376.84344500303,73.0,2400,327680,0.1102801,0.05172429,0.1824989,0.181523,0.0,0.1893304,0.404035,6.59034,0.0,0.0,0.00335775,0.0129426,3.555942,3.323953,1.803661,1.107325,0.6036624,1.107691,0.802197,0.9283507,3.316846,3.313183,0.8005854,4.82132,4.85482,0.0
451459.4198479899,72.5,2400,327680,0.09954486,0.05367615,0.1717637,0.00683151,0.0,0.1922582,0.3776849,2.42896,0.0,0.0001221,0.00311355,0.0129426,3.639459,3.320241,1.803173,1.107325,0.600732,1.102929,0.8029296,0.7228564,3.316846,3.310436,0.8011714,4.95264,4.94058,0.0
456539.13912700955,73.0,2400,327685,0.1063764,0.06148359,0.1737155,0.2039694,0.02451,0.1893304,0.4811335,5.22405,6.105e-05,0.0,0.0031746,0.0128205,3.585637,3.320241,1.803173,1.108058,0.6065928,1.105127,0.8205121,0.928888,3.316846,3.316846,0.8011714,4.83472,4.68866,0.0
461709.2203620123,73.0,2400,327680,0.09856894,0.09368929,0.208849,0.1327265,0.0,0.1903064,0.3503589,5.42051,0.0,0.0,0.00311355,0.0131868,3.586565,3.318385,1.80415,1.113918,0.6029298,1.107325,0.8014644,0.9296938,3.317762,3.311352,0.8002922,4.83874,4.84276,0.0
466806.49915800313,72.5,2400,327680,0.0,0.05270022,0.1834748,0.04586871,0.0186276,0.1912823,0.4011072,9.03716,0.0,0.0,0.00311355,0.0131868,3.562438,3.319313,1.803173,1.106592,0.6032961,1.109156,0.802197,0.9296938,3.317762,3.311352,0.8005854,4.7637,4.7704,0.0
471899.8248760181,70.8,2400,327680,0.1190635,0.05172429,0.1922582,0.08685777,0.0,0.1873786,0.3474311,5.358,6.105e-05,0.0,0.0031746,0.0130647,3.592133,3.319313,1.80415,1.113552,0.6032961,1.104394,0.8087904,0.9280821,3.317762,3.312268,0.8002922,4.85482,4.78514,0.0
476971.47409201716,70.8,2400,327680,0.097593,0.06343545,0.1961619,0.2888753,0.0450984,0.1912823,0.4762538,5.54553,0.0001221,6.105e-05,0.00299145,0.0125763,3.574502,3.321169,1.803173,1.108058,0.6040287,1.107691,0.802197,0.9296938,3.317762,3.311352,0.8002922,4.81328,4.80122,0.0
482038.77266001655,71.4,2400,327680,0.01854267,0.05465208,0.1746915,0.01171116,0.0,0.1903064,0.3445033,5.32228,0.0,0.0,0.0035409,0.0126984,3.591205,3.320241,1.804638,1.116482,0.604395,1.104394,0.8010981,0.9286194,3.317762,3.310436,0.8005854,4.86554,4.86822,0.0
487121.94516599993,70.3,2400,327680,0.09856894,0.05562801,0.1824989,0.1180875,0.0068628,0.1903064,0.3503589,5.491949,0.0,0.0001221,0.0030525,0.013431,3.592133,3.320241,1.802684,1.113552,0.6040287,1.107691,0.802197,0.9275449,3.315931,3.313183,0.8002922,4.86018,4.8441,0.0
492206.1360340158,71.4,2400,327680,0.1024727,0.09564114,0.2186083,0.0585558,0.0,0.1893304,0.3698775,5.6259,0.0,0.0,0.00311355,0.0126984,3.60698,3.318385,1.802684,1.108058,0.600732,1.107325,0.802197,0.9280821,3.317762,3.312268,0.8002922,4.86286,4.83874,0.0
497302.10178301786,70.8,2400,327680,0.1014967,0.05660394,0.1864026,0.0390372,0.0,0.1903064,0.4420963,5.22405,0.0001221,0.0,0.00335775,0.0130647,3.593989,3.319313,1.80415,1.109156,0.6021972,1.104394,0.8040285,0.9294252,3.316846,3.312268,0.8011714,4.8441,4.80256,0.0
502366.151062015,69.7,2400,327680,0.1014967,0.05367615,0.1785952,0.05660394,0.0,0.1912823,0.3493829,5.21512,0.0,0.0,0.0034188,0.0128205,3.602341,3.318385,1.804638,1.107325,0.6029298,1.102929,0.8025633,0.9280821,3.317762,3.311352,0.8002922,4.83338,4.86286,0.0
507455.8080669958,70.3,2400,327680,0.1034486,0.05465208,0.1766433,0.06636324,0.0,0.1883545,0.3786608,5.8938,0.0,0.0,0.00311355,0.0128205,3.586565,3.319313,1.803173,1.107691,0.6040287,1.110622,0.8014644,0.9291566,3.319594,3.311352,0.8002922,4.8441,4.82132,0.0
512533.8820409961,70.8,2400,327680,0.1044245,0.05465208,0.1873786,0.3025383,0.0,0.1922582,0.4625908,5.40265,0.0001221,6.105e-05,0.00323565,0.0123321,3.624612,3.320241,1.803173,1.110988,0.6018309,1.102197,0.802197,0.9294252,3.317762,3.313183,0.8002922,4.86956,4.82802,0.0
517614.10184801207,70.8,2400,327680,0.1102801,0.05172429,0.1864026,0.0878337,0.0,0.1932341,0.3669497,5.25084,0.0001221,0.0004884,0.0032967,0.013431,3.597701,3.318385,1.803661,1.108058,0.6054939,1.107691,0.8010981,0.9280821,3.317762,3.311352,0.8002922,4.80256,4.81596,0.0
522700.8540999959,72.5,2400,327680,0.01659081,0.05270022,0.1805471,0.09368929,0.0,0.1912823,0.3610941,5.27763,0.0,0.0,0.0034188,0.013431,3.615332,3.322097,1.802684,1.113552,0.6076917,1.105494,0.8058601,0.9294252,3.318678,3.311352,0.8002922,4.88698,4.86018,0.0
527776.6060740105,70.8,2400,327680,0.09954486,0.05172429,0.1766433,0.05953173,0.0,0.1922582,0.3562145,5.34907,0.0001221,6.105e-05,0.0034188,0.0131868,3.599557,3.317457,1.80415,1.107325,0.6025635,1.107325,0.8062263,0.9291566,3.317762,3.311352,0.8002922,4.86018,4.824,0.0
532849.0411860112,70.8,2400,327680,0.1014967,0.05562801,0.1824989,0.3220569,0.0019608,0.1883545,0.4518556,5.08117,0.0,6.105e-05,0.00299145,0.0136752,3.593061,3.319313,1.80415,1.113552,0.6032961,1.110622,0.8018308,0.9278135,3.317762,3.312268,0.8005854,4.81194,4.83338,0.0
537936.6325040173,69.7,2400,327680,0.09954486,0.05562801,0.1746915,0.0097593,0.0,0.1903064,0.3932998,5.28656,6.105e-05,0.0,0.0032967,0.0128205,3.587493,3.320241,1.803173,1.11172,0.6029298,1.102929,0.8007318,0.9280821,3.317762,3.312268,0.8011714,4.83606,4.80658,0.0
543027.5070889911,70.8,2400,327680,0.09954486,0.05172429,0.1873786,0.0712429,0.0,0.1873786,0.4245296,6.518899,0.0,0.0,0.0039072,0.0125763,3.576358,3.322097,1.803173,1.108424,0.608058,1.109156,0.8047611,0.928888,3.316846,3.310436,0.8002922,4.83472,4.80256,0.0
548107.6518020127,71.4,2400,327680,0.1073523,0.05953173,0.1805471,0.02439825,0.0,0.1912823,0.390372,4.42928,0.0001221,0.0,0.00299145,0.0131868,3.599557,3.317457,1.803661,1.110255,0.6065928,1.104394,0.8032959,0.9294252,3.317762,3.311352,0.8002922,4.82936,4.84946,0.0
553179.3830120005,72.5,2400,327680,0.1024727,0.05172429,0.1932341,0.08588185,0.0,0.1893304,0.3474311,7.00112,0.0,0.0,0.00384615,0.0129426,3.578214,3.319313,1.802196,1.109523,0.6036624,1.109156,0.8025633,0.928888,3.317762,3.312268,0.8002922,4.8709,4.77978,0.0
558265.596340003,70.8,2400,327680,0.1014967,0.05562801,0.1756674,0.00878337,0.0,0.1912823,0.3523108,5.59018,0.0,0.0002442,0.00311355,0.0125763,3.600485,3.320241,1.804638,1.113186,0.6076917,1.103662,0.8018308,0.928888,3.321425,3.311352,0.8002922,4.88698,4.88832,0.0
563354.3622200086,70.8,2400,327680,0.1044245,0.05270022,0.1785952,0.1034486,0.0102942,0.1883545,0.4528315,5.84915,0.0,0.0,0.0039072,0.0126984,3.595845,3.316529,1.805615,1.113552,0.6036624,1.110622,0.802197,0.9294252,3.318678,3.311352,0.8005854,4.8441,4.80256,0.0
568444.2994790152,71.4,2400,327680,0.09954486,0.05465208,0.181523,0.0878337,0.0068628,0.1912823,0.3884201,4.89364,0.0,0.0,0.0031746,0.0131868,3.599557,3.317457,1.80415,1.10879,0.6065928,1.109156,0.802197,0.9286194,3.317762,3.312268,0.8002922,4.83874,4.80256,0.0
573524.4287640089,72.5,2400,327680,0.1083282,0.05562801,0.1912823,0.07221882,0.0200982,0.2244639,0.4586871,6.19742,0.0,0.0,0.0034188,0.0126984,3.542951,3.322097,1.80415,1.112087,0.6021972,1.109156,0.8029296,0.9280821,3.317762,3.312268,0.8008783,4.81328,4.81864,0.0
578877.0890570013,71.9,2400,327680,0.00195186,0.05562801,0.1766433,0.01073523,0.0,0.1883545,0.405011,5.59018,6.105e-05,0.0,0.0032967,0.0135531,3.603268,3.322097,1.805126,1.10879,0.6058602,1.107325,0.8018308,0.928888,3.317762,3.311352,0.8002922,4.86152,4.86554,0.0
584034.1465059901,72.5,2400,327680,0.09661707,0.05172429,0.1912823,0.2908272,0.0500004,0.1893304,0.4664946,4.27747,0.0,0.0001221,0.00335775,0.013431,3.548519,3.318385,1.802684,1.109156,0.6025635,1.106959,0.8010981,0.9280821,3.317762,3.311352,0.8005854,4.87626,4.6833,0.0
589176.8505749933,71.9,2400,327680,0.0,0.05465208,0.1922582,0.2625252,0.0446082,0.1893304,0.4684464,5.38479,0.0,0.0,0.00335775,0.0130647,3.607908,3.320241,1.802196,1.107325,0.6018309,1.107325,0.8010981,0.928888,3.317762,3.310436,0.8002922,4.78112,4.84544,0.0
594299.0645219979,70.8,2400,327680,0.1005208,0.05465208,0.1873786,0.250814,0.0450984,0.1893304,0.4645427,5.18833,6.105e-05,0.0,0.00335775,0.0131868,3.592133,3.320241,1.80415,1.109156,0.6003657,1.104394,0.8014644,0.9304997,3.317762,3.311352,0.8008783,4.84142,4.82266,0.0
599404.5594990021,71.9,2400,327680,0.1063764,0.0585558,0.1873786,0.1659081,0.0102942,0.1893304,0.3503589,5.37586,6.105e-05,0.0,0.00311355,0.0128205,3.587493,3.316529,1.803173,1.113552,0.6051276,1.110622,0.8010981,0.9286194,3.317762,3.313183,0.8002922,4.81864,4.824,0.0
604500.7056100003,70.8,2400,327680,0.1024727,0.07221882,0.1873786,0.1366302,0.0014706,0.1883545,0.4528315,5.22405,0.0001221,0.0002442,0.00323565,0.0131868,3.595845,3.318385,1.805126,1.107325,0.6047613,1.107691,0.8018308,0.9275449,3.317762,3.311352,0.8002922,4.84544,4.84678,0.0
609570.5919059983,71.9,2400,327680,0.09856894,0.05270022,0.1893304,0.1942101,0.0,0.1893304,0.4157462,5.68841,0.0,0.0,0.0039072,0.0129426,3.582854,3.320241,1.804638,1.110988,0.6032961,1.107691,0.8010981,0.9286194,3.317762,3.311352,0.8002922,4.84276,4.82668,0.0
614673.4764600114,71.4,2400,327680,0.00683151,0.05270022,0.1824989,0.3288884,0.026961,0.1893304,0.4499037,5.65269,6.105e-05,0.0,0.00323565,0.0126984,3.61162,3.319313,1.803173,1.108058,0.6036624,1.107325,0.8014644,0.9286194,3.317762,3.310436,0.8011714,4.82802,4.86688,0.0
619787.5184559962,73.0,2400,327680,0.1024727,0.05074836,0.1873786,0.04782057,0.0181374,0.1873786,0.3835405,6.41174,0.0,0.0001221,0.00347985,0.0131868,3.580998,3.321169,1.802684,1.106592,0.6014646,1.110622,0.802197,0.9294252,3.320509,3.311352,0.8002922,4.80122,4.80122,0.0
624904.2851690028,71.4,2400,327680,0.1093042,0.05367615,0.1883545,0.0712429,0.0019608,0.1932341,0.3728053,6.28672,0.0,0.0,0.00323565,0.0131868,3.593061,3.319313,1.803661,1.109156,0.6040287,1.109156,0.8025633,0.9280821,3.317762,3.311352,0.8002922,4.8441,4.86554,0.0
630044.9934760109,70.8,2400,327680,0.1044245,0.04977243,0.1893304,0.1180875,0.0,0.1903064,0.459663,4.95615,0.0,0.0,0.00323565,0.0130647,3.593989,3.320241,1.802684,1.113552,0.6047613,1.107691,0.7996329,0.9294252,3.317762,3.311352,0.8005854,4.84946,4.80792,0.0
635136.378885014,70.8,2400,327680,0.111256,0.05757987,0.1883545,0.2537418,0.0450984,0.1932341,0.4508797,5.21512,6.105e-05,0.0,0.00335775,0.0128205,3.577286,3.317457,1.805126,1.106226,0.6018309,1.107325,0.8010981,0.9291566,3.317762,3.312268,0.8005854,4.89368,4.81194,0.0
640233.9573340141,71.4,2400,327680,0.1141838,0.05660394,0.1912823,0.08685777,0.0450984,0.1883545,0.3464552,6.00096,0.0,0.0,0.0039072,0.0129426,3.585637,3.320241,1.802684,1.105494,0.6032961,1.101464,0.8010981,0.9294252,3.317762,3.310436,0.8005854,4.82266,4.83472,0.0
645323.3040740015,70.8,2400,327680,0.1024727,0.05660394,0.1776193,0.08588185,0.0068628,0.1942101,0.4518556,5.50088,0.0,0.0001221,0.00311355,0.0126984,3.595845,3.320241,1.802684,1.111354,0.6032961,1.110622,0.802197,0.928888,3.318678,3.311352,0.8002922,4.84946,4.84544,0.0
650396.0325660009,71.4,2400,327680,0.00097593,0.05465208,0.1912823,0.1180875,0.0205884,0.2000657,0.3728053,6.12598,0.0,0.0,0.0035409,0.0129426,3.57079,3.318385,1.80415,1.106226,0.6029298,1.102929,0.8007318,0.9283507,3.318678,3.310436,0.8002922,4.83874,4.87894,0.0
655474.3973810109,70.3,2400,327680,0.1063764,0.09076149,0.2283676,0.1337024,0.058824,0.1893304,0.3571904,6.26886,0.0,0.0,0.00347985,0.0131868,3.593061,3.322097,1.802684,1.109523,0.604395,1.104394,0.8010981,0.9237842,3.317762,3.313183,0.8002922,4.8039,4.7972,0.0
660576.1094230111,71.4,2400,327680,0.1024727,0.05270022,0.1844508,0.01756674,0.0607848,0.2020175,0.4684464,5.08117,6.105e-05,0.0001221,0.0031746,0.0136752,3.58471,3.322097,1.802684,1.108058,0.6029298,1.108424,0.8014644,0.9294252,3.317762,3.312268,0.8005854,4.83472,4.85884,0.0
665710.2446909994,71.9,2400,327680,0.1034486,0.05074836,0.1883545,0.1620044,0.0289218,0.1883545,0.3747572,5.79557,0.0001221,6.105e-05,0.0031746,0.0131868,3.589349,3.317457,1.80415,1.107325,0.6051276,1.107691,0.8025633,0.9283507,3.317762,3.311352,0.8005854,4.8441,4.824,0.0
670765.8653089893,73.0,2400,327680,0.1005208,0.05074836,0.181523,0.02439825,0.0,0.1912823,0.4518556,5.43837,6.105e-05,0.0,0.0032967,0.0125763,3.596773,3.320241,1.805126,1.110622,0.6051276,1.110622,0.8010981,0.928888,3.317762,3.310436,0.8005854,4.83874,4.85884,0.0
675903.6824149953,71.4,2400,327680,0.1005208,0.05172429,0.1893304,0.08588185,0.0289218,0.2010416,0.3708534,5.96524,0.0001221,6.105e-05,0.0031746,0.0131868,3.58471,3.319313,1.80415,1.113552,0.6051276,1.106592,0.8205121,0.928888,3.315931,3.313183,0.8011714,4.82802,4.86152,0.0
681033.8475489989,70.8,2400,327680,0.1044245,0.06245952,0.1776193,0.2566696,0.0078432,0.1893304,0.3591422,5.36693,0.0,0.0001221,0.00347985,0.0125763,3.600485,3.318385,1.802196,1.111354,0.5999994,1.110622,0.8014644,0.9304997,3.317762,3.310436,0.8002922,4.77442,4.84276,0.0
686154.2170800094,71.4,2400,327680,0.1083282,0.05270022,0.1795711,0.05270022,0.0,0.1903064,0.3503589,5.60804,6.105e-05,0.0,0.0032967,0.0128205,3.587493,3.317457,1.805126,1.108058,0.6010983,1.108058,0.8010981,0.9294252,3.317762,3.313183,0.8002922,4.84142,4.82534,0.0
