path,config_id,class,config_json,input_shapes,input_dtypes,out_shapes,callsite,mode,leaf,params,macs,bytes_moved,arith_intensity,t_eff,seq_len,count,lat_mean_ms,lat_median_ms,lat_std_ms
6.m.0.m.1.cv2.conv,8eae4b0ba609d8cf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.m.1.cv2.conv,forward,True,9216,14745600,446464,33.0275,1600,1600,30,0.8603,0.5596,0.7569
6.m.0.m.1.cv2.bn,352ee4f4fb152719,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.m.1.cv2.bn,forward,True,64,102400,409856,0.2498,1600,1600,30,0.1608,0.0818,0.1969
7,6cfe7a34bafabeb5,Conv,"{""class"": ""Conv""}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 256, 20, 20]]",7,forward,False,295424,,2410496,,1,1,30,4.8645,4.4794,1.3583
7.conv,9d8bb7a22980064b,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 256, ""padding"": [1, 1], ""stride"": [2, 2]}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 256, 20, 20]]",7.conv,forward,True,294912,117964800,2408448,48.9796,1600,1600,30,4.1882,3.8673,1.1597
7.bn,ac8618e635cc7fb1,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",7.bn,forward,True,512,204800,821248,0.2494,400,400,30,0.2106,0.1456,0.1929
8,d7ed346f26929035,C3k2,"{""class"": ""C3k2""}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",8,forward,False,346112,,2203648,,1,1,30,14.8171,12.291,4.4604
8.cv1,0ed1c23cf9110f7a,Conv,"{""class"": ""Conv""}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",8.cv1,forward,False,66048,,1083392,,1,1,30,2.0879,1.5275,1.171
8.cv1.conv,869edd6e1c555791,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",8.cv1.conv,forward,True,65536,26214400,1081344,24.2424,400,400,30,1.4968,1.1084,0.9253
8.cv1.bn,ac8618e635cc7fb1,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",8.cv1.bn,forward,True,512,204800,821248,0.2494,400,400,30,0.2262,0.0903,0.2406
8.cv2,8f6224db0b19406f,Conv,"{""class"": ""Conv""}","[[1, 384, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",8.cv2,forward,False,98816,,1419264,,1,1,30,2.2721,1.9034,0.8939
8.cv2.conv,f33965fb5f852eec,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 384, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",8.cv2.conv,forward,True,98304,39321600,1417216,27.7457,400,400,30,1.7303,1.4336,0.6833
